program,rewrite_id,dataset,variant,run,relation,rule_kind,rule,rule_runtime_ms,rule_num_tuples,rule_source
3_unfolding,3,5000nodes_0p02density,noopt,16,+disconnected0,non-recursive-rule,"+disconnected0() :- 
   edge(_,_).",0.002,1,3_unfolding.dl [6:1-6:23]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1595.229,432038,3_unfolding.dl [16:1-19:16]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",387.845,67499,3_unfolding.dl [31:1-33:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",374.744,0,3_unfolding.dl [34:1-36:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",372.905,0,3_unfolding.dl [40:1-42:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",372.439,0,3_unfolding.dl [45:1-47:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",364.119,0,3_unfolding.dl [48:1-50:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",370.491,0,3_unfolding.dl [54:1-56:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",370.235,0,3_unfolding.dl [59:1-61:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",365.157,0,3_unfolding.dl [62:1-64:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",370.627,0,3_unfolding.dl [68:1-70:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",375.345,0,3_unfolding.dl [73:1-75:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",369.683,0,3_unfolding.dl [76:1-78:41]
3_unfolding,3,5000nodes_0p02density,noopt,16,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",382.868,0,3_unfolding.dl [82:1-84:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,+disconnected0,non-recursive-rule,"+disconnected0() :- 
   edge(_,_).",0.002,1,3_unfolding.dl [6:1-6:23]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1605.522,432038,3_unfolding.dl [16:1-19:16]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",396.258,67499,3_unfolding.dl [31:1-33:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",372.507,0,3_unfolding.dl [34:1-36:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",382.476,0,3_unfolding.dl [40:1-42:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",366.584,0,3_unfolding.dl [45:1-47:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",372.23,0,3_unfolding.dl [48:1-50:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",403.715,0,3_unfolding.dl [54:1-56:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",387.234,0,3_unfolding.dl [59:1-61:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",398.22,0,3_unfolding.dl [62:1-64:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",410.127,0,3_unfolding.dl [68:1-70:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",380.906,0,3_unfolding.dl [73:1-75:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",372.751,0,3_unfolding.dl [76:1-78:41]
3_unfolding,3,5000nodes_0p02density,noopt,17,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",371.86,0,3_unfolding.dl [82:1-84:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,+disconnected0,non-recursive-rule,"+disconnected0() :- 
   edge(_,_).",0.002,1,3_unfolding.dl [6:1-6:23]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1620.49,432038,3_unfolding.dl [16:1-19:16]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",385.033,67499,3_unfolding.dl [31:1-33:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",364.929,0,3_unfolding.dl [34:1-36:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",365.428,0,3_unfolding.dl [40:1-42:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",361.15,0,3_unfolding.dl [45:1-47:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",362.13,0,3_unfolding.dl [48:1-50:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",365.018,0,3_unfolding.dl [54:1-56:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",364.768,0,3_unfolding.dl [59:1-61:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",366.246,0,3_unfolding.dl [62:1-64:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",362.751,0,3_unfolding.dl [68:1-70:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",361.104,0,3_unfolding.dl [73:1-75:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",369.628,0,3_unfolding.dl [76:1-78:41]
3_unfolding,3,5000nodes_0p02density,noopt,18,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",368.104,0,3_unfolding.dl [82:1-84:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,+disconnected0,non-recursive-rule,"+disconnected0() :- 
   edge(_,_).",0.001,1,3_unfolding.dl [6:1-6:23]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1644.544,432038,3_unfolding.dl [16:1-19:16]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",467.961,67499,3_unfolding.dl [31:1-33:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",376.945,0,3_unfolding.dl [34:1-36:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",379.352,0,3_unfolding.dl [40:1-42:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",362.965,0,3_unfolding.dl [45:1-47:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",369.307,0,3_unfolding.dl [48:1-50:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",395.756,0,3_unfolding.dl [54:1-56:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",383.591,0,3_unfolding.dl [59:1-61:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",376.311,0,3_unfolding.dl [62:1-64:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",374.768,0,3_unfolding.dl [68:1-70:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",372.433,0,3_unfolding.dl [73:1-75:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",429.553,0,3_unfolding.dl [76:1-78:41]
3_unfolding,3,5000nodes_0p02density,noopt,19,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",374.877,0,3_unfolding.dl [82:1-84:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,+disconnected0,non-recursive-rule,"+disconnected0() :- 
   edge(_,_).",0.002,1,3_unfolding.dl [6:1-6:23]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1600.166,432038,3_unfolding.dl [16:1-19:16]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",389.158,67499,3_unfolding.dl [31:1-33:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",377.302,0,3_unfolding.dl [34:1-36:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",366.4,0,3_unfolding.dl [40:1-42:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",358.506,0,3_unfolding.dl [45:1-47:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",367.967,0,3_unfolding.dl [48:1-50:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",380.88,0,3_unfolding.dl [54:1-56:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",369.907,0,3_unfolding.dl [59:1-61:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",367.051,0,3_unfolding.dl [62:1-64:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",368.343,0,3_unfolding.dl [68:1-70:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",367.359,0,3_unfolding.dl [73:1-75:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",383.745,0,3_unfolding.dl [76:1-78:41]
3_unfolding,3,5000nodes_0p02density,noopt,2,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",380.717,0,3_unfolding.dl [82:1-84:41]
3_unfolding,3,5000nodes_0p02density,noopt,20,+disconnected0,non-recursive-rule,"+disconnected0() :- 
   edge(_,_).",0.001,1,3_unfolding.dl [6:1-6:23]
3_unfolding,3,5000nodes_0p02density,noopt,20,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1576.262,432038,3_unfolding.dl [16:1-19:16]
3_unfolding,3,5000nodes_0p02density,noopt,20,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",381.815,67499,3_unfolding.dl [31:1-33:41]
3_unfolding,3,5000nodes_0p02density,noopt,20,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",371.951,0,3_unfolding.dl [34:1-36:41]
3_unfolding,3,5000nodes_0p02density,noopt,20,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",375.257,0,3_unfolding.dl [40:1-42:41]
3_unfolding,3,5000nodes_0p02density,noopt,20,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",374.713,0,3_unfolding.dl [45:1-47:41]
3_unfolding,3,5000nodes_0p02density,noopt,20,result_positive_rewritten,non-recursive-rule,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",364.58,0,3_unfolding.dl [48:1-50:41]
