rewrite_id,rewrite_label,dataset,variant,run,source_file,relation,rule_src,rule_runtime_us,rule_num_tuples,rule_maxRSS_post,rule_runtime_ms
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,27,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run27.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1693130,432038,82944,1693.13
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,28,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run28.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",326155,499537,59904,326.155
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,28,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run28.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",448536,499537,71936,448.536
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,28,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run28.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56421,67499,85760,56.421
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,28,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run28.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1625500,432038,83072,1625.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,29,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run29.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",296564,499537,59904,296.564
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,29,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run29.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",418800,499537,72192,418.8
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,29,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run29.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57181,67499,85888,57.181
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,29,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run29.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1565308,432038,83072,1565.308
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,3,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run3.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",289915,499537,60032,289.915
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,3,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run3.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",418217,499537,72192,418.217
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,3,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run3.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57862,67499,85888,57.862
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,3,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run3.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1695622,432038,83072,1695.622
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,30,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run30.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",297047,499537,60032,297.047
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,30,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run30.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",427165,499537,72192,427.165
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,30,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run30.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57067,67499,85760,57.067
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,30,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run30.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1570283,432038,83072,1570.283
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,4,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run4.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",290999,499537,60032,290.999
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,4,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run4.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",421345,499537,72192,421.345
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,4,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run4.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56172,67499,85888,56.172
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,4,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run4.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1568283,432038,83072,1568.283
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,5,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run5.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",300110,499537,60160,300.11
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,5,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run5.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",432610,499537,72320,432.61
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,5,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run5.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56657,67499,86144,56.657
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,5,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run5.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1573762,432038,83328,1573.762
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,6,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run6.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",299174,499537,60032,299.174
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,6,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run6.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",455930,499537,72320,455.93
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,6,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run6.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56890,67499,86016,56.89
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,6,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run6.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1556757,432038,83328,1556.757
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,7,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run7.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",291515,499537,59776,291.515
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,7,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run7.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",431897,499537,72064,431.897
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,7,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run7.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57743,67499,85888,57.743
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,7,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run7.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1560818,432038,83072,1560.818
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,8,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run8.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",298386,499537,60032,298.386
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,8,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run8.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",429202,499537,72192,429.202
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,8,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run8.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57341,67499,86016,57.341
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,8,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run8.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1564425,432038,83200,1564.425
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,9,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run9.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",296986,499537,60032,296.986
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,9,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run9.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",425968,499537,72192,425.968
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,9,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run9.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",55878,67499,86016,55.878
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,noopt,9,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__noopt__run9.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1531390,432038,83200,1531.39
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,1,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run1.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",294227,499537,59904,294.227
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,1,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run1.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",435539,499537,72064,435.539
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,1,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run1.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56284,67499,85760,56.284
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,1,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run1.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1533841,432038,82944,1533.841
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,10,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run10.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",311281,499537,60032,311.281
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,10,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run10.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",451211,499537,72320,451.211
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,10,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run10.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57295,67499,86144,57.295
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,10,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run10.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1585438,432038,83456,1585.438
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,11,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run11.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",296621,499537,59776,296.621
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,11,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run11.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",440318,499537,72064,440.318
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,11,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run11.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57500,67499,85632,57.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,11,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run11.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1583563,432038,82944,1583.563
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,12,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run12.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",297900,499537,59776,297.9
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,12,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run12.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",449231,499537,71808,449.231
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,12,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run12.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",59300,67499,85376,59.3
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,12,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run12.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1573317,432038,82688,1573.317
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,13,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run13.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",304976,499537,60032,304.976
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,13,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run13.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",423580,499537,72064,423.58
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,13,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run13.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57082,67499,85888,57.082
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,13,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run13.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1612519,432038,83072,1612.519
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,14,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run14.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",302522,499537,59904,302.522
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,14,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run14.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",437280,499537,72064,437.28
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,14,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run14.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",55700,67499,85760,55.7
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,14,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run14.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1534055,432038,83072,1534.055
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,15,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run15.json,T1,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",291292,499537,60032,291.292
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,15,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run15.json,T2,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",417295,499537,72320,417.295
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p02density,std,15,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p02density__std__run15.json,result_bounded_negation,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56479,67499,86144,56.479
