rewrite_id,rewrite_label,dataset,variant,run,source_file,program_runtime_us,program_runtime_ms,program_maxRSS_MB
7,7_original_unfolded,data_5000nodes_0p2density,noopt,15,7_original_unfolded__data_5000nodes_0p2density__noopt__run15.json,19183249,19183.249,653.625
7,7_original_unfolded,data_5000nodes_0p2density,noopt,16,7_original_unfolded__data_5000nodes_0p2density__noopt__run16.json,19180346,19180.346,653.375
7,7_original_unfolded,data_5000nodes_0p2density,noopt,17,7_original_unfolded__data_5000nodes_0p2density__noopt__run17.json,19385840,19385.84,653.375
7,7_original_unfolded,data_5000nodes_0p2density,noopt,18,7_original_unfolded__data_5000nodes_0p2density__noopt__run18.json,19392706,19392.706,653.25
7,7_original_unfolded,data_5000nodes_0p2density,noopt,19,7_original_unfolded__data_5000nodes_0p2density__noopt__run19.json,19616861,19616.861,653.25
7,7_original_unfolded,data_5000nodes_0p2density,noopt,20,7_original_unfolded__data_5000nodes_0p2density__noopt__run20.json,19395395,19395.395,653.25
7,7_original_unfolded,data_5000nodes_0p2density,noopt,21,7_original_unfolded__data_5000nodes_0p2density__noopt__run21.json,19274116,19274.116,653.625
7,7_original_unfolded,data_5000nodes_0p2density,noopt,22,7_original_unfolded__data_5000nodes_0p2density__noopt__run22.json,19455993,19455.993,653.25
7,7_original_unfolded,data_5000nodes_0p2density,noopt,23,7_original_unfolded__data_5000nodes_0p2density__noopt__run23.json,19339611,19339.611,653.375
7,7_original_unfolded,data_5000nodes_0p2density,noopt,24,7_original_unfolded__data_5000nodes_0p2density__noopt__run24.json,19441833,19441.833,653.5
7,7_original_unfolded,data_5000nodes_0p2density,noopt,25,7_original_unfolded__data_5000nodes_0p2density__noopt__run25.json,19368515,19368.515,653.125
7,7_original_unfolded,data_5000nodes_0p2density,noopt,26,7_original_unfolded__data_5000nodes_0p2density__noopt__run26.json,19421417,19421.417,653.375
7,7_original_unfolded,data_5000nodes_0p2density,noopt,27,7_original_unfolded__data_5000nodes_0p2density__noopt__run27.json,19394768,19394.768,653.625
7,7_original_unfolded,data_5000nodes_0p2density,noopt,28,7_original_unfolded__data_5000nodes_0p2density__noopt__run28.json,19501854,19501.854,653.25
7,7_original_unfolded,data_5000nodes_0p2density,noopt,29,7_original_unfolded__data_5000nodes_0p2density__noopt__run29.json,19239220,19239.22,653.5
7,7_original_unfolded,data_5000nodes_0p2density,noopt,30,7_original_unfolded__data_5000nodes_0p2density__noopt__run30.json,19523088,19523.088,653.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,1,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run1.json,21738284,21738.284,854.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,2,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run2.json,21977647,21977.647,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,3,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run3.json,21988832,21988.832,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,4,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run4.json,21900135,21900.135,854.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,5,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run5.json,21734405,21734.405,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,6,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run6.json,21838712,21838.712,854.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,7,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run7.json,21667496,21667.496,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,8,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run8.json,21864320,21864.32,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,9,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run9.json,21287996,21287.996,854.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,10,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run10.json,21800837,21800.837,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,11,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run11.json,21638057,21638.057,854.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,12,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run12.json,21793426,21793.426,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,13,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run13.json,21744456,21744.456,854.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,14,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run14.json,21878753,21878.753,854.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,15,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run15.json,21821864,21821.864,854.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,16,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run16.json,21765612,21765.612,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,17,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run17.json,21908763,21908.763,854.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,18,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run18.json,21828747,21828.747,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,19,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run19.json,21866295,21866.295,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,20,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run20.json,21802665,21802.665,854.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,21,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run21.json,21733160,21733.16,854.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,22,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run22.json,22461652,22461.652,854.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,23,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run23.json,21806948,21806.948,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,24,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run24.json,21685031,21685.031,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,25,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run25.json,22265812,22265.812,854.0
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,26,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run26.json,21941173,21941.173,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,27,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run27.json,21804220,21804.22,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,28,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run28.json,21942939,21942.939,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,29,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run29.json,21933698,21933.698,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,std,30,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__std__run30.json,22065597,22065.597,854.375
3,3_unfolding,data_5000nodes_0p2density,std,1,3_unfolding__data_5000nodes_0p2density__std__run1.json,80268254,80268.254,658.375
3,3_unfolding,data_5000nodes_0p2density,std,2,3_unfolding__data_5000nodes_0p2density__std__run2.json,80979804,80979.804,658.125
3,3_unfolding,data_5000nodes_0p2density,std,3,3_unfolding__data_5000nodes_0p2density__std__run3.json,79809097,79809.097,658.375
3,3_unfolding,data_5000nodes_0p2density,std,4,3_unfolding__data_5000nodes_0p2density__std__run4.json,80925938,80925.938,658.5
3,3_unfolding,data_5000nodes_0p2density,std,5,3_unfolding__data_5000nodes_0p2density__std__run5.json,81064702,81064.702,658.25
3,3_unfolding,data_5000nodes_0p2density,std,6,3_unfolding__data_5000nodes_0p2density__std__run6.json,80577494,80577.494,658.375
3,3_unfolding,data_5000nodes_0p2density,std,7,3_unfolding__data_5000nodes_0p2density__std__run7.json,80591783,80591.783,658.0
3,3_unfolding,data_5000nodes_0p2density,std,8,3_unfolding__data_5000nodes_0p2density__std__run8.json,81604135,81604.135,658.0
3,3_unfolding,data_5000nodes_0p2density,std,9,3_unfolding__data_5000nodes_0p2density__std__run9.json,80738300,80738.3,658.0
3,3_unfolding,data_5000nodes_0p2density,std,10,3_unfolding__data_5000nodes_0p2density__std__run10.json,81235681,81235.681,658.375
3,3_unfolding,data_5000nodes_0p2density,std,11,3_unfolding__data_5000nodes_0p2density__std__run11.json,81008159,81008.159,658.25
3,3_unfolding,data_5000nodes_0p2density,std,12,3_unfolding__data_5000nodes_0p2density__std__run12.json,80571989,80571.989,658.5
3,3_unfolding,data_5000nodes_0p2density,std,13,3_unfolding__data_5000nodes_0p2density__std__run13.json,80959193,80959.193,658.375
3,3_unfolding,data_5000nodes_0p2density,std,14,3_unfolding__data_5000nodes_0p2density__std__run14.json,80752441,80752.441,658.25
3,3_unfolding,data_5000nodes_0p2density,std,15,3_unfolding__data_5000nodes_0p2density__std__run15.json,80845833,80845.833,658.125
3,3_unfolding,data_5000nodes_0p2density,std,16,3_unfolding__data_5000nodes_0p2density__std__run16.json,80319638,80319.638,658.375
3,3_unfolding,data_5000nodes_0p2density,std,17,3_unfolding__data_5000nodes_0p2density__std__run17.json,79968665,79968.665,658.0
3,3_unfolding,data_5000nodes_0p2density,std,18,3_unfolding__data_5000nodes_0p2density__std__run18.json,81075857,81075.857,658.125
3,3_unfolding,data_5000nodes_0p2density,std,19,3_unfolding__data_5000nodes_0p2density__std__run19.json,80649004,80649.004,658.25
3,3_unfolding,data_5000nodes_0p2density,std,20,3_unfolding__data_5000nodes_0p2density__std__run20.json,81166222,81166.222,658.25
3,3_unfolding,data_5000nodes_0p2density,std,21,3_unfolding__data_5000nodes_0p2density__std__run21.json,81123558,81123.558,658.5
3,3_unfolding,data_5000nodes_0p2density,std,22,3_unfolding__data_5000nodes_0p2density__std__run22.json,80812318,80812.318,658.375
3,3_unfolding,data_5000nodes_0p2density,std,23,3_unfolding__data_5000nodes_0p2density__std__run23.json,80926901,80926.901,658.125
3,3_unfolding,data_5000nodes_0p2density,std,24,3_unfolding__data_5000nodes_0p2density__std__run24.json,80748419,80748.419,658.25
3,3_unfolding,data_5000nodes_0p2density,std,25,3_unfolding__data_5000nodes_0p2density__std__run25.json,80958231,80958.231,658.125
3,3_unfolding,data_5000nodes_0p2density,std,26,3_unfolding__data_5000nodes_0p2density__std__run26.json,80501281,80501.281,658.5
3,3_unfolding,data_5000nodes_0p2density,std,27,3_unfolding__data_5000nodes_0p2density__std__run27.json,81131320,81131.32,658.5
3,3_unfolding,data_5000nodes_0p2density,std,28,3_unfolding__data_5000nodes_0p2density__std__run28.json,81529940,81529.94,658.0
3,3_unfolding,data_5000nodes_0p2density,std,29,3_unfolding__data_5000nodes_0p2density__std__run29.json,80735085,80735.085,658.625
3,3_unfolding,data_5000nodes_0p2density,std,30,3_unfolding__data_5000nodes_0p2density__std__run30.json,81461581,81461.581,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,1,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run1.json,80911147,80911.147,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,2,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run2.json,80576191,80576.191,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,3,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run3.json,81265923,81265.923,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run4.json,80971531,80971.531,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,5,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run5.json,80518077,80518.077,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,6,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run6.json,80760037,80760.037,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,7,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run7.json,80599052,80599.052,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,8,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run8.json,81678018,81678.018,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,9,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run9.json,80616705,80616.705,658.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,10,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run10.json,81221630,81221.63,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,11,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run11.json,81270179,81270.179,658.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,12,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run12.json,81077751,81077.751,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,13,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run13.json,80473325,80473.325,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run14.json,81551173,81551.173,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run15.json,81234317,81234.317,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run16.json,81132487,81132.487,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run17.json,81043179,81043.179,658.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run18.json,80840606,80840.606,658.625
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,19,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run19.json,80802146,80802.146,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,20,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run20.json,81104196,81104.196,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,21,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run21.json,79727912,79727.912,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,22,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run22.json,81261070,81261.07,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,23,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run23.json,80938928,80938.928,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,24,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run24.json,81095933,81095.933,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,25,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run25.json,81258796,81258.796,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,26,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run26.json,80900954,80900.954,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,27,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run27.json,81043563,81043.563,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,28,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run28.json,80574114,80574.114,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,29,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run29.json,81254024,81254.024,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,std,30,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__std__run30.json,81281136,81281.136,658.5
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,1,5_adoms_weggehaald__data_5000nodes_0p2density__std__run1.json,81010291,81010.291,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,2,5_adoms_weggehaald__data_5000nodes_0p2density__std__run2.json,80915439,80915.439,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,3,5_adoms_weggehaald__data_5000nodes_0p2density__std__run3.json,80103986,80103.986,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,4,5_adoms_weggehaald__data_5000nodes_0p2density__std__run4.json,81207741,81207.741,658.625
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,5,5_adoms_weggehaald__data_5000nodes_0p2density__std__run5.json,80747563,80747.563,658.0
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,6,5_adoms_weggehaald__data_5000nodes_0p2density__std__run6.json,80742678,80742.678,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,7,5_adoms_weggehaald__data_5000nodes_0p2density__std__run7.json,80539945,80539.945,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,8,5_adoms_weggehaald__data_5000nodes_0p2density__std__run8.json,80443252,80443.252,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,9,5_adoms_weggehaald__data_5000nodes_0p2density__std__run9.json,81450903,81450.903,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,10,5_adoms_weggehaald__data_5000nodes_0p2density__std__run10.json,80346855,80346.855,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,11,5_adoms_weggehaald__data_5000nodes_0p2density__std__run11.json,80590028,80590.028,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,12,5_adoms_weggehaald__data_5000nodes_0p2density__std__run12.json,80877750,80877.75,658.5
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,13,5_adoms_weggehaald__data_5000nodes_0p2density__std__run13.json,80341518,80341.518,658.625
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,14,5_adoms_weggehaald__data_5000nodes_0p2density__std__run14.json,80617081,80617.081,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,15,5_adoms_weggehaald__data_5000nodes_0p2density__std__run15.json,79628006,79628.006,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,16,5_adoms_weggehaald__data_5000nodes_0p2density__std__run16.json,81165487,81165.487,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,17,5_adoms_weggehaald__data_5000nodes_0p2density__std__run17.json,80771454,80771.454,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,18,5_adoms_weggehaald__data_5000nodes_0p2density__std__run18.json,80348032,80348.032,658.5
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,19,5_adoms_weggehaald__data_5000nodes_0p2density__std__run19.json,80025189,80025.189,657.875
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,20,5_adoms_weggehaald__data_5000nodes_0p2density__std__run20.json,81095838,81095.838,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,21,5_adoms_weggehaald__data_5000nodes_0p2density__std__run21.json,80371954,80371.954,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,22,5_adoms_weggehaald__data_5000nodes_0p2density__std__run22.json,80940705,80940.705,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,23,5_adoms_weggehaald__data_5000nodes_0p2density__std__run23.json,79409783,79409.783,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,24,5_adoms_weggehaald__data_5000nodes_0p2density__std__run24.json,80885673,80885.673,658.5
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,25,5_adoms_weggehaald__data_5000nodes_0p2density__std__run25.json,82089967,82089.967,658.0
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,26,5_adoms_weggehaald__data_5000nodes_0p2density__std__run26.json,81795039,81795.039,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,27,5_adoms_weggehaald__data_5000nodes_0p2density__std__run27.json,81672637,81672.637,658.0
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,28,5_adoms_weggehaald__data_5000nodes_0p2density__std__run28.json,81517980,81517.98,658.0
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,29,5_adoms_weggehaald__data_5000nodes_0p2density__std__run29.json,82231735,82231.735,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,std,30,5_adoms_weggehaald__data_5000nodes_0p2density__std__run30.json,81284844,81284.844,658.0
7,7_original_unfolded,data_5000nodes_0p2density,std,1,7_original_unfolded__data_5000nodes_0p2density__std__run1.json,19328792,19328.792,653.5
7,7_original_unfolded,data_5000nodes_0p2density,std,2,7_original_unfolded__data_5000nodes_0p2density__std__run2.json,19647407,19647.407,653.375
7,7_original_unfolded,data_5000nodes_0p2density,std,3,7_original_unfolded__data_5000nodes_0p2density__std__run3.json,19165271,19165.271,653.375
7,7_original_unfolded,data_5000nodes_0p2density,std,4,7_original_unfolded__data_5000nodes_0p2density__std__run4.json,19498419,19498.419,653.25
7,7_original_unfolded,data_5000nodes_0p2density,std,5,7_original_unfolded__data_5000nodes_0p2density__std__run5.json,19765954,19765.954,653.375
7,7_original_unfolded,data_5000nodes_0p2density,std,6,7_original_unfolded__data_5000nodes_0p2density__std__run6.json,19362008,19362.008,653.375
7,7_original_unfolded,data_5000nodes_0p2density,std,7,7_original_unfolded__data_5000nodes_0p2density__std__run7.json,19433294,19433.294,653.375
7,7_original_unfolded,data_5000nodes_0p2density,std,8,7_original_unfolded__data_5000nodes_0p2density__std__run8.json,19109948,19109.948,653.125
7,7_original_unfolded,data_5000nodes_0p2density,std,9,7_original_unfolded__data_5000nodes_0p2density__std__run9.json,19262697,19262.697,653.75
7,7_original_unfolded,data_5000nodes_0p2density,std,10,7_original_unfolded__data_5000nodes_0p2density__std__run10.json,19362331,19362.331,653.125
7,7_original_unfolded,data_5000nodes_0p2density,std,11,7_original_unfolded__data_5000nodes_0p2density__std__run11.json,19462079,19462.079,653.5
7,7_original_unfolded,data_5000nodes_0p2density,std,12,7_original_unfolded__data_5000nodes_0p2density__std__run12.json,19506505,19506.505,653.5
7,7_original_unfolded,data_5000nodes_0p2density,std,13,7_original_unfolded__data_5000nodes_0p2density__std__run13.json,19550019,19550.019,653.25
7,7_original_unfolded,data_5000nodes_0p2density,std,14,7_original_unfolded__data_5000nodes_0p2density__std__run14.json,19334024,19334.024,653.625
7,7_original_unfolded,data_5000nodes_0p2density,std,15,7_original_unfolded__data_5000nodes_0p2density__std__run15.json,19240085,19240.085,653.5
7,7_original_unfolded,data_5000nodes_0p2density,std,16,7_original_unfolded__data_5000nodes_0p2density__std__run16.json,19252941,19252.941,653.375
7,7_original_unfolded,data_5000nodes_0p2density,std,17,7_original_unfolded__data_5000nodes_0p2density__std__run17.json,19366698,19366.698,653.25
7,7_original_unfolded,data_5000nodes_0p2density,std,18,7_original_unfolded__data_5000nodes_0p2density__std__run18.json,19277204,19277.204,653.375
7,7_original_unfolded,data_5000nodes_0p2density,std,19,7_original_unfolded__data_5000nodes_0p2density__std__run19.json,19590067,19590.067,653.125
7,7_original_unfolded,data_5000nodes_0p2density,std,20,7_original_unfolded__data_5000nodes_0p2density__std__run20.json,19423953,19423.953,653.625
7,7_original_unfolded,data_5000nodes_0p2density,std,21,7_original_unfolded__data_5000nodes_0p2density__std__run21.json,19288939,19288.939,653.125
7,7_original_unfolded,data_5000nodes_0p2density,std,22,7_original_unfolded__data_5000nodes_0p2density__std__run22.json,19196318,19196.318,653.375
7,7_original_unfolded,data_5000nodes_0p2density,std,23,7_original_unfolded__data_5000nodes_0p2density__std__run23.json,19401313,19401.313,653.75
7,7_original_unfolded,data_5000nodes_0p2density,std,24,7_original_unfolded__data_5000nodes_0p2density__std__run24.json,19405291,19405.291,653.125
7,7_original_unfolded,data_5000nodes_0p2density,std,25,7_original_unfolded__data_5000nodes_0p2density__std__run25.json,19390992,19390.992,653.25
7,7_original_unfolded,data_5000nodes_0p2density,std,26,7_original_unfolded__data_5000nodes_0p2density__std__run26.json,19494805,19494.805,653.5
7,7_original_unfolded,data_5000nodes_0p2density,std,27,7_original_unfolded__data_5000nodes_0p2density__std__run27.json,19331089,19331.089,653.125
7,7_original_unfolded,data_5000nodes_0p2density,std,28,7_original_unfolded__data_5000nodes_0p2density__std__run28.json,19360242,19360.242,653.25
7,7_original_unfolded,data_5000nodes_0p2density,std,29,7_original_unfolded__data_5000nodes_0p2density__std__run29.json,19303716,19303.716,653.5
